rozmiar;kopiec;lista;tablica
762;0.2914;2.93833;6.561
763;0.2898;2.9448;6.56927
764;0.290533;2.951;6.58107
765;0.292067;2.9558;6.59
766;0.290333;2.95633;6.636
767;0.2906;3.21313;6.63173
768;0.292;2.98173;6.6414
769;0.291;2.96653;6.64667
770;0.290733;2.98307;6.64847
771;0.2892;2.9902;6.63547
772;0.2898;2.9872;6.65067
773;0.2914;2.99433;6.65313
774;0.292533;2.9958;6.662
775;0.290467;3.031;6.6714
776;0.291333;3.01727;6.67533
777;0.2904;3.01387;6.68313
778;0.2898;3.01033;6.69447
779;0.293333;3.01287;6.70273
780;0.291067;3.0164;6.7114
781;0.291333;3.02253;6.71947
782;0.29;3.03113;6.93527
783;0.291067;3.28613;6.7388
784;0.290667;3.04513;6.74727
785;0.289867;3.0444;6.75687
786;0.289667;3.04453;6.76413
787;0.290067;3.05327;7.225
788;0.299867;3.05653;6.7776
789;0.299867;3.06113;6.9894
790;0.304667;3.06253;6.79433
791;0.290467;3.104;6.80433
792;0.289867;3.0806;7.15567
793;0.29;3.06987;6.82287
794;0.2904;3.0712;6.861
795;0.2906;3.07313;7.05733
796;0.291333;3.0798;6.86707
797;0.291067;3.0864;6.85633
798;0.292;3.29953;6.8698
799;0.291267;3.138;6.871
800;0.291667;3.10133;6.88113
801;0.2914;3.098;7.09753
802;0.290533;3.12473;6.89833
803;0.2918;3.10667;6.90393
804;0.292067;3.11393;6.91393
805;0.2904;3.1138;6.91913
806;0.291133;3.14067;6.92847
807;0.292733;3.21473;7.1424
808;0.2904;3.16;6.94527
809;0.290667;3.13067;6.9552
810;0.290133;3.13407;6.9658
811;0.291067;3.172;7.00407
812;0.2906;3.19073;7.0106
813;0.289867;3.3972;7.002
814;0.2916;3.15333;6.99933
815;0.290733;3.20747;7.00467
816;0.292533;3.20413;7.01753
817;0.292467;3.176;7.02593
818;0.294133;3.15267;7.03333
819;0.2904;3.1554;7.03673
820;0.2898;3.162;7.04533
821;0.292733;3.16473;7.05733
822;0.291067;3.1694;7.06673
823;0.298667;3.40313;7.0748
824;0.291333;3.18747;7.07873
825;0.291;3.1754;7.0888
826;0.2906;3.17867;7.09753
827;0.290533;3.18133;7.10747
828;0.291;3.19007;7.11633
829;0.292133;3.19073;7.12427
